fire_ID,latitude,longitude,size,perimeter,start_date,end_date,duration,speed,expansion,sentiment,num_tweets
502,30.1729,-106.43,0.43,2.78,2016-01-13,2016-01-13,1,0.63,0.43,
504,30.0854,-105.936,2.57,12.96,2015-12-02,2015-12-03,2,1.51,1.29,
506,30.0438,-107.258,1.07,6.48,2016-01-03,2016-01-06,4,0.73,0.27,
508,29.9813,-107.278,0.64,4.63,2016-01-28,2016-01-29,2,0.77,0.32,
510,29.9479,-107.458,1.93,9.26,2016-01-15,2016-01-18,4,0.97,0.48,
512,29.9146,-107.542,1.29,5.56,2016-01-18,2016-01-20,3,0.74,0.43,
514,29.8438,-108.989,2.36,8.33,2016-06-06,2016-06-07,2,1.13,1.18,
516,29.7854,-107.528,4.93,14.82,2016-05-29,2016-06-13,16,1.02,0.31,
518,29.6479,-112.352,0.64,3.7,2016-02-03,2016-02-03,1,0.52,0.64,
520,29.5063,-110.926,1.07,5.56,2016-05-15,2016-05-16,2,0.53,0.54,
522,29.4896,-107.974,0.43,3.7,2016-01-16,2016-01-19,4,0.31,0.11,
524,29.4688,-106.051,0.43,3.7,2016-07-07,2016-07-07,1,0.47,0.43,
526,29.3396,-107.762,1.71,6.48,2016-02-19,2016-02-19,1,1.09,1.71,
528,29.2688,-107.023,0.86,4.63,2016-02-13,2016-02-15,3,0.78,0.29,
530,29.2438,-107.842,0.64,5.56,2016-01-16,2016-01-17,2,0.77,0.32,
532,29.2438,-107.866,0.21,1.85,2016-01-20,2016-01-20,1,0.46,0.21,
534,29.2313,-107.862,0.21,1.85,2016-01-17,2016-01-17,1,0.46,0.21,
536,29.2313,-107.829,0.43,3.7,2016-01-16,2016-01-18,3,0.35,0.14,
538,29.1896,-106.764,5.36,18.52,2016-01-13,2016-01-30,18,0.94,0.3,
540,29.1938,-106.802,0.64,3.7,2016-02-11,2016-02-15,5,0.42,0.13,
542,29.0938,-107.074,1.29,5.56,2016-01-23,2016-02-01,10,0.61,0.13,
544,29.0813,-106.937,3.86,15.74,2016-04-25,2016-04-26,2,2.89,1.93,
546,29.0688,-106.767,1.07,6.48,2016-01-13,2016-01-15,3,1.02,0.36,
548,29.0646,-103.059,3.86,11.11,2016-07-20,2016-08-02,14,0.69,0.28,
550,28.9938,-111.468,1.07,5.56,2016-01-06,2016-01-09,4,0.46,0.27,
552,28.9938,-106.694,1.5,6.48,2016-01-06,2016-01-10,5,0.81,0.3,
554,28.9813,-107.534,1.29,5.56,2016-01-26,2016-01-27,2,0.7,0.64,
556,28.9771,-110.811,0.43,2.78,2016-03-01,2016-03-05,5,0.29,0.09,
558,28.9604,-107.431,0.64,3.7,2016-01-14,2016-01-19,6,0.35,0.11,
560,28.9396,-107.438,5.57,16.67,2016-01-15,2016-02-03,20,1.1,0.28,
562,28.9271,-107.349,0.43,2.78,2016-01-27,2016-01-29,3,0.47,0.14,
564,28.9146,-111.287,2.57,8.33,2015-11-24,2015-11-29,6,1.03,0.43,
566,28.8688,-107.289,2.79,10.19,2016-01-12,2016-01-17,6,0.68,0.46,
568,28.8688,-109.292,3.22,9.26,2016-06-02,2016-06-10,9,0.91,0.36,
570,28.8521,-107.31,2.36,10.19,2016-01-14,2016-01-19,6,1.33,0.39,
572,28.8188,-106.862,0.86,4.63,2016-01-26,2016-01-26,1,0.79,0.86,
574,28.7979,-107.107,3.22,9.26,2016-01-12,2016-01-14,3,1.22,1.07,
576,28.7979,-107.064,2.79,12.96,2016-01-15,2016-01-22,8,0.72,0.35,
578,28.7938,-107.05,1.71,8.33,2016-01-30,2016-02-09,11,0.85,0.16,
580,28.8104,-107.015,0.64,3.7,2016-01-13,2016-01-20,8,0.52,0.08,
582,28.7771,-107.156,2.57,10.19,2016-02-11,2016-02-23,13,0.88,0.2,
584,28.8021,-107.125,0.43,2.78,2016-01-13,2016-01-13,1,0.46,0.43,
586,28.7771,-107.133,2.36,8.33,2016-01-14,2016-01-20,7,0.56,0.34,
588,28.7771,-107.023,0.64,4.63,2016-01-15,2016-01-20,6,0.39,0.11,
590,28.7354,-107.004,19.72,27.78,2016-01-11,2016-02-02,23,1.18,0.86,
592,28.7021,-107.051,29.8,64.82,2016-01-12,2016-01-27,16,4.34,1.86,
594,28.7313,-107.095,2.36,8.33,2016-01-27,2016-02-02,7,0.89,0.34,
596,28.7021,-107.013,3.43,10.19,2016-02-04,2016-02-04,1,1.71,3.43,
598,28.7438,-111.504,0.86,4.63,2016-07-27,2016-07-31,5,0.51,0.17,
600,28.7396,-107.08,0.21,1.85,2015-12-14,2015-12-14,1,0.46,0.21,
602,28.7021,-106.951,1.07,5.56,2016-01-13,2016-01-13,1,0.95,1.07,
604,28.6979,-107.08,1.71,6.48,2016-01-13,2016-01-17,5,0.72,0.34,
606,28.6854,-107.067,0.43,2.78,2015-12-14,2015-12-14,1,0.46,0.43,
608,28.6729,-106.95,0.43,2.78,2016-01-28,2016-01-28,1,0.46,0.43,
610,28.6521,-107.062,0.64,4.63,2016-02-02,2016-02-03,2,0.93,0.32,
612,28.6604,-107.009,5.79,15.74,2016-01-11,2016-01-17,7,1.44,0.83,
614,28.6479,-110.144,10.08,17.59,2016-02-10,2016-02-26,17,2.41,0.59,
616,28.6563,-106.957,0.43,2.78,2016-01-14,2016-01-14,1,0.46,0.43,
618,28.6479,-107.015,0.86,4.63,2016-02-02,2016-02-03,2,0.79,0.43,
620,28.6354,-106.831,0.43,2.78,2016-01-12,2016-01-15,4,0.31,0.11,
622,28.6146,-108.765,1.5,5.56,2016-04-10,2016-04-14,5,1.11,0.3,
624,28.5979,-106.84,0.43,2.78,2016-01-14,2016-01-17,4,0.31,0.11,
626,28.5854,-106.861,1.5,5.56,2016-01-13,2016-01-15,3,0.73,0.5,
628,28.5771,-106.952,1.5,7.41,2016-01-19,2016-01-29,11,0.93,0.14,
630,28.5604,-109.155,1.5,7.41,2016-06-03,2016-06-10,8,0.53,0.19,
632,28.5646,-106.887,1.71,6.48,2016-01-13,2016-01-13,1,1.01,1.71,
634,28.5479,-106.832,4.72,13.89,2016-01-12,2016-01-18,7,1.04,0.67,
636,28.5396,-106.677,1.07,5.56,2016-01-18,2016-01-23,6,0.71,0.18,
638,28.5063,-107.26,1.71,7.41,2016-02-02,2016-02-11,10,0.48,0.17,
640,28.5104,-106.956,1.29,5.56,2016-01-13,2016-01-19,7,0.84,0.18,
642,28.5146,-106.974,0.86,3.7,2016-02-17,2016-02-17,1,0.63,0.86,
644,28.4938,-107.285,4.29,12.04,2016-01-16,2016-01-22,7,0.97,0.61,
646,28.4938,-108.783,2.36,9.26,2016-03-15,2016-03-22,8,0.76,0.29,
648,28.4813,-106.921,0.64,3.7,2016-01-20,2016-01-21,2,0.57,0.32,
650,28.3938,-108.855,0.43,3.7,2016-05-18,2016-05-20,3,0.35,0.14,
652,28.3854,-108.842,0.43,3.7,2016-05-18,2016-05-20,3,0.35,0.14,
654,28.3854,-107.17,1.71,6.48,2016-01-15,2016-01-17,3,0.95,0.57,
656,28.3646,-107.528,0.43,2.78,2016-01-13,2016-01-15,3,0.35,0.14,
658,28.3104,-107.109,8.57,24.08,2016-01-11,2016-01-22,12,0.99,0.71,
660,28.3271,-107.14,0.86,5.56,2016-02-18,2016-02-23,6,0.7,0.14,
662,28.3229,-107.074,1.71,6.48,2016-01-17,2016-01-25,9,0.54,0.19,
664,28.3146,-108.561,1.29,6.48,2016-05-14,2016-05-15,2,0.87,0.64,
666,28.3104,-106.896,0.64,3.7,2016-01-13,2016-01-15,3,0.57,0.21,
668,28.2854,-111.257,10.72,18.52,2016-05-31,2016-06-13,14,1.91,0.77,
670,28.2854,-106.913,3.22,11.11,2016-01-10,2016-01-17,8,0.79,0.4,
672,28.2604,-108.047,0.86,5.56,2016-04-28,2016-05-05,8,0.58,0.11,
674,28.2604,-106.926,1.93,6.48,2016-01-13,2016-01-15,3,0.78,0.64,
676,28.2354,-106.996,0.43,3.7,2016-01-10,2016-01-12,3,0.35,0.14,
678,28.2271,-107.044,2.14,8.33,2016-01-14,2016-01-17,4,0.69,0.54,
680,28.1771,-106.951,0.43,3.7,2016-02-10,2016-02-11,2,0.47,0.21,
682,28.1479,-106.984,0.43,3.7,2016-01-02,2016-01-04,3,0.35,0.14,
684,28.1396,-107.004,2.57,9.26,2016-01-07,2016-01-21,15,0.73,0.17,
686,28.0813,-107.002,0.64,3.7,2016-01-14,2016-01-15,2,0.57,0.32,
688,28.0396,-109.118,3.22,10.19,2016-06-01,2016-06-06,6,0.97,0.54,
690,27.9146,-107.596,8.79,19.45,2016-05-05,2016-05-17,13,1.68,0.68,
692,27.7396,-110.553,1.07,4.63,2015-11-08,2015-11-11,4,0.68,0.27,
694,27.6854,-110.569,0.21,1.85,2015-11-16,2015-11-16,1,0.46,0.21,
696,27.4104,-110.109,0.21,1.85,2016-04-14,2016-04-14,1,0.46,0.21,
698,27.3854,-110.197,0.21,1.85,2016-07-08,2016-07-08,1,0.46,0.21,
700,27.3563,-108.235,2.79,11.11,2016-06-03,2016-06-08,6,0.9,0.46,
702,27.3104,-110.113,0.21,1.85,2016-04-30,2016-04-30,1,0.46,0.21,
704,27.3104,-110.123,0.21,1.85,2016-06-01,2016-06-01,1,0.46,0.21,
706,27.2646,-110.011,0.64,3.7,2016-05-02,2016-05-05,4,0.51,0.16,
708,27.1854,-109.662,0.21,1.85,2016-03-17,2016-03-17,1,0.46,0.21,
710,27.1771,-108.651,4.5,12.04,2016-05-23,2016-06-03,12,0.7,0.38,
712,27.1563,-108.65,0.86,4.63,2016-05-25,2016-05-28,4,0.44,0.21,
714,27.1521,-109.76,2.14,10.19,2016-06-29,2016-07-02,4,0.83,0.54,
716,27.1479,-109.747,0.86,6.48,2016-09-23,2016-09-27,5,0.88,0.17,
718,27.1229,-109.933,0.21,1.85,2016-06-01,2016-06-01,1,0.46,0.21,
720,27.1146,-109.723,0.86,4.63,2016-09-18,2016-09-19,2,0.7,0.43,
722,27.0854,-101.678,2.57,11.11,2016-01-31,2016-02-02,3,1.14,0.86,
724,27.0563,-108.567,6.86,15.74,2016-05-14,2016-06-06,24,0.98,0.29,
726,27.0563,-104.973,0.86,4.63,2015-11-26,2015-11-29,4,0.5,0.21,
728,26.9729,-105.232,0.21,1.85,2015-12-03,2015-12-03,1,0.46,0.21,
730,26.8313,-108.023,1.29,6.48,2016-06-15,2016-06-19,5,1.08,0.26,
732,26.7813,-107.36,1.93,6.48,2016-06-05,2016-06-12,8,0.51,0.24,
734,26.7229,-107.729,2.79,9.26,2016-06-03,2016-06-08,6,0.78,0.46,
736,26.6229,-108.012,3.64,11.11,2016-06-04,2016-06-12,9,0.98,0.4,
738,26.5979,-102.224,0.21,1.85,2015-11-11,2015-11-11,1,0.46,0.21,
740,26.5938,-106.945,0.64,5.56,2016-05-01,2016-05-04,4,0.47,0.16,
742,26.5854,-101.668,0.86,4.63,2016-06-16,2016-06-18,3,0.53,0.29,
744,26.5646,-106.951,0.21,1.85,2016-05-24,2016-05-24,1,0.46,0.21,
746,26.5479,-107.611,2.36,7.41,2016-05-09,2016-05-14,6,0.7,0.39,
748,26.4979,-107.415,2.57,8.33,2016-05-14,2016-05-23,10,0.78,0.26,
750,26.5021,-109.188,0.64,4.63,2016-10-02,2016-10-04,3,0.47,0.21,
752,26.4854,-107.24,5.57,12.96,2016-05-31,2016-06-07,8,0.85,0.7,
754,26.4688,-109.161,0.21,1.85,2016-09-11,2016-09-11,1,0.46,0.21,
756,26.4271,-107.377,0.64,3.7,2016-05-29,2016-06-05,8,0.33,0.08,
758,26.4271,-109.08,3.86,17.59,2015-12-01,2015-12-07,7,1.4,0.55,
760,26.4188,-107.955,0.64,3.7,2016-06-03,2016-06-04,2,0.47,0.32,
762,26.3688,-107.657,2.57,10.19,2016-06-03,2016-06-12,10,1.05,0.26,
764,26.3563,-106.827,5.57,14.82,2016-05-24,2016-06-07,15,1.39,0.37,
766,26.3604,-107.105,0.43,2.78,2016-06-12,2016-06-14,3,0.35,0.14,
768,26.3438,-107.643,1.29,9.26,2016-06-05,2016-06-14,10,1.2,0.13,
770,26.3104,-107.087,0.43,3.7,2016-05-27,2016-05-27,1,0.47,0.43,
772,26.3021,-107.075,0.43,2.78,2016-05-28,2016-05-28,1,0.46,0.43,
774,26.2938,-107.276,0.43,2.78,2016-05-25,2016-05-25,1,0.46,0.43,
776,26.2896,-107.444,1.29,5.56,2016-04-16,2016-04-18,3,0.66,0.43,
778,26.2813,-107.074,1.29,6.48,2016-05-11,2016-05-13,3,0.64,0.43,
780,26.2771,-108.0,7.29,21.3,2016-05-29,2016-06-06,9,0.96,0.81,
782,26.2521,-108.018,8.15,20.37,2016-05-30,2016-06-08,10,0.85,0.81,
784,26.2771,-107.251,1.71,6.48,2016-05-20,2016-05-27,8,0.95,0.21,
786,26.2604,-107.282,0.64,3.7,2016-06-04,2016-06-04,1,0.51,0.64,
788,26.2521,-107.182,6.22,12.96,2016-06-03,2016-06-14,12,1.02,0.52,
790,26.2271,-107.442,0.43,2.78,2016-05-27,2016-05-27,1,0.46,0.43,
792,26.2188,-109.037,0.21,1.85,2016-06-02,2016-06-02,1,0.46,0.21,
794,26.2229,-107.903,0.64,4.63,2016-06-10,2016-06-12,3,0.47,0.21,
796,26.1896,-107.454,9.65,24.08,2016-05-20,2016-06-14,26,1.38,0.37,
798,26.1938,-109.037,0.21,1.85,2016-07-28,2016-07-28,1,0.46,0.21,
800,26.1938,-109.018,0.86,4.63,2016-07-21,2016-07-25,5,0.47,0.17,
802,26.1896,-107.616,2.57,7.41,2016-05-26,2016-05-31,6,0.76,0.43,
804,26.1854,-107.385,0.43,2.78,2016-06-03,2016-06-05,3,0.35,0.14,
806,26.1771,-109.021,0.43,2.78,2016-06-03,2016-06-06,4,0.31,0.11,
808,26.1646,-109.0,0.21,1.85,2016-07-21,2016-07-21,1,0.46,0.21,
810,26.1521,-107.34,21.87,37.97,2016-05-18,2016-06-04,18,1.87,1.21,
812,26.1604,-107.367,1.93,7.41,2016-05-20,2016-05-27,8,0.54,0.24,
814,26.1479,-107.722,1.07,5.56,2016-06-15,2016-06-15,1,1.21,1.07,
816,26.1354,-107.307,3.22,11.11,2016-06-04,2016-06-05,2,1.81,1.61,
818,26.0354,-107.748,16.29,33.34,2016-05-20,2016-05-31,12,1.73,1.36,
820,26.0813,-106.533,2.36,7.41,2016-05-01,2016-05-03,3,1.08,0.79,
822,26.0479,-108.251,11.79,18.52,2016-05-26,2016-06-05,11,1.2,1.07,
824,26.0271,-107.778,0.43,2.78,2016-05-25,2016-05-25,1,0.46,0.43,
826,26.0104,-109.399,0.43,2.78,2016-05-31,2016-05-31,1,0.46,0.43,
828,26.0063,-108.014,0.64,3.7,2016-05-26,2016-05-30,5,0.41,0.13,
830,25.9229,-108.882,0.43,2.78,2016-07-03,2016-07-07,5,0.38,0.09,
832,25.9063,-108.89,6.86,16.67,2016-07-10,2016-07-23,14,0.78,0.49,
834,25.9146,-108.874,0.21,1.85,2016-07-18,2016-07-18,1,0.46,0.21,
836,25.9188,-107.836,1.07,4.63,2016-05-22,2016-05-24,3,0.59,0.36,
838,25.9104,-107.55,1.29,5.56,2016-05-25,2016-06-03,10,0.81,0.13,
840,25.9021,-108.877,0.21,1.85,2016-07-16,2016-07-16,1,0.46,0.21,
842,25.8979,-108.929,0.21,1.85,2016-08-31,2016-08-31,1,0.46,0.21,
844,25.8771,-108.882,0.21,1.85,2016-07-28,2016-07-28,1,0.46,0.21,
846,25.8771,-108.502,0.64,3.7,2016-07-06,2016-07-08,3,0.47,0.21,
848,25.8521,-108.483,8.15,20.37,2016-07-06,2016-07-21,16,1.87,0.51,
850,25.8438,-108.467,0.21,1.85,2016-07-08,2016-07-08,1,0.46,0.21,
852,25.8021,-108.831,0.43,2.78,2016-07-20,2016-07-21,2,0.46,0.21,
854,25.8021,-108.826,0.86,4.63,2016-07-25,2016-07-30,6,0.63,0.14,
856,25.8063,-108.793,0.43,2.78,2016-07-09,2016-07-11,3,0.35,0.14,
858,25.8104,-108.894,0.21,1.85,2016-07-04,2016-07-04,1,0.46,0.21,
860,25.7979,-108.924,5.79,15.74,2016-07-25,2016-08-01,8,1.26,0.72,
862,25.7979,-108.795,0.43,2.78,2016-07-15,2016-07-15,1,0.46,0.43,
864,25.7854,-108.82,0.21,1.85,2016-07-16,2016-07-16,1,0.46,0.21,
866,25.7604,-107.645,0.43,2.78,2016-05-31,2016-06-04,5,0.29,0.09,
868,25.7688,-108.893,1.29,5.56,2016-07-05,2016-07-05,1,0.82,1.29,
870,25.7604,-103.528,0.21,1.85,2015-11-04,2015-11-04,1,0.46,0.21,
872,25.7271,-108.966,1.71,6.48,2016-07-01,2016-07-06,6,1.13,0.29,
874,25.7271,-108.98,0.21,1.85,2016-07-17,2016-07-17,1,0.46,0.21,
876,25.7396,-108.977,0.21,1.85,2016-07-30,2016-07-30,1,0.46,0.21,
878,25.7229,-108.333,12.0,22.22,2016-07-06,2016-07-16,11,1.47,1.09,
880,25.7146,-108.51,0.86,4.63,2016-07-10,2016-07-16,7,0.44,0.12,
882,25.6854,-108.512,8.79,26.85,2016-07-06,2016-07-21,16,0.93,0.55,
884,25.6979,-108.967,0.21,1.85,2016-07-28,2016-07-28,1,0.46,0.21,
886,25.5854,-99.9348,0.21,1.85,2016-02-18,2016-02-18,1,0.46,0.21,
888,25.5521,-108.686,1.71,7.41,2016-07-17,2016-07-25,9,0.52,0.19,
890,25.3771,-108.21,50.16,86.12,2016-07-03,2016-07-31,29,2.14,1.73,
892,25.3646,-108.203,0.86,4.63,2016-07-05,2016-07-07,3,0.7,0.29,
894,25.3729,-108.243,10.29,27.78,2016-07-12,2016-07-24,13,1.24,0.79,
896,25.3854,-103.361,0.21,1.85,2016-05-30,2016-05-30,1,0.46,0.21,
898,25.3688,-108.276,0.64,3.7,2016-07-15,2016-07-24,10,0.47,0.06,
900,25.2896,-108.123,78.89,100.93,2016-07-03,2016-07-19,17,4.96,4.64,
902,25.2938,-108.112,12.0,35.19,2016-07-08,2016-07-15,8,1.44,1.5,
904,25.3229,-99.5835,3.22,12.96,2015-12-31,2016-01-11,12,1.4,0.27,
906,25.2729,-107.564,0.21,1.85,2016-05-16,2016-05-16,1,0.46,0.21,
908,25.2563,-107.632,1.29,5.56,2016-05-30,2016-06-05,7,0.61,0.18,
910,25.2104,-107.044,8.36,22.22,2016-04-23,2016-05-04,12,1.37,0.7,
912,25.2188,-108.138,3.86,10.19,2016-07-08,2016-07-15,8,0.81,0.48,
914,25.2021,-108.109,1.5,5.56,2016-07-09,2016-07-13,5,0.55,0.3,
916,25.2146,-108.102,0.43,2.78,2016-07-12,2016-07-12,1,0.46,0.43,
918,25.0521,-107.958,49.52,50.0,2016-07-05,2016-07-23,19,3.57,2.61,
920,25.0646,-99.5749,0.21,1.85,2016-06-18,2016-06-18,1,0.46,0.21,
922,25.0104,-107.903,24.22,36.11,2016-07-01,2016-07-21,21,1.79,1.15,
924,25.0354,-107.911,0.43,2.78,2016-07-09,2016-07-09,1,0.46,0.43,
926,25.0188,-107.703,1.71,7.41,2016-07-05,2016-07-06,2,1.07,0.86,
928,24.9479,-107.811,0.64,3.7,2016-07-05,2016-07-07,3,0.46,0.21,
930,24.9354,-107.759,0.21,1.85,2016-07-04,2016-07-04,1,0.46,0.21,
932,24.9271,-107.867,4.72,12.04,2016-07-03,2016-07-09,7,0.78,0.67,
934,24.9063,-107.858,4.29,12.04,2016-07-04,2016-07-06,3,2.07,1.43,
936,24.9104,-107.701,0.21,1.85,2016-07-05,2016-07-05,1,0.46,0.21,
938,24.8938,-106.065,9.0,21.3,2016-06-01,2016-06-12,12,1.05,0.75,
940,24.9021,-107.689,0.43,3.7,2016-07-01,2016-07-07,7,0.28,0.06,
942,24.9063,-106.296,0.21,1.85,2016-05-15,2016-05-15,1,0.46,0.21,
944,24.8979,-106.325,0.21,1.85,2016-06-05,2016-06-05,1,0.46,0.21,
946,24.8896,-106.332,1.07,5.56,2016-06-05,2016-06-15,11,0.97,0.1,
948,24.8813,-107.712,0.43,2.78,2016-07-07,2016-07-07,1,0.46,0.43,
950,24.8605,-106.344,3.43,13.89,2016-05-23,2016-06-05,14,1.06,0.24,
952,24.848,-106.36,4.29,12.96,2016-05-25,2016-06-06,13,0.9,0.33,
954,24.8646,-107.748,1.07,5.56,2016-07-04,2016-07-08,5,0.47,0.21,
956,24.8688,-107.568,0.86,5.56,2016-07-05,2016-07-07,3,0.76,0.29,
958,24.8563,-107.644,2.57,8.33,2016-07-05,2016-07-09,5,0.72,0.51,
960,24.8521,-107.76,0.86,4.63,2016-07-05,2016-07-08,4,0.5,0.21,
962,24.8438,-107.702,2.36,11.11,2016-06-30,2016-07-07,8,1.3,0.29,
964,24.823,-107.583,0.21,1.85,2016-06-26,2016-06-26,1,0.46,0.21,
966,24.8146,-107.576,2.57,8.33,2016-06-26,2016-07-05,10,1.11,0.26,
968,24.8021,-106.28,3.0,12.04,2016-06-03,2016-06-12,10,1.28,0.3,
970,24.7896,-106.228,0.64,4.63,2016-05-31,2016-06-03,4,0.68,0.16,
972,24.748,-106.275,5.79,12.96,2016-05-25,2016-06-08,15,1.08,0.39,
974,24.7313,-107.637,11.15,19.45,2016-06-28,2016-07-07,10,1.74,1.11,
976,24.7521,-106.255,0.21,1.85,2016-06-03,2016-06-03,1,0.46,0.21,
978,24.7355,-106.296,0.64,3.7,2016-05-11,2016-05-16,6,0.55,0.11,
980,24.7188,-107.442,4.93,12.96,2016-06-24,2016-06-30,7,1.28,0.7,
982,24.7105,-99.5649,0.21,1.85,2016-06-15,2016-06-15,1,0.46,0.21,
984,24.6896,-99.5666,0.21,1.85,2016-06-24,2016-06-24,1,0.46,0.21,
986,24.6855,-102.64,1.07,4.63,2015-11-07,2015-11-08,2,0.49,0.54,
988,24.673,-107.637,9.65,25.0,2016-06-29,2016-07-09,11,2.71,0.88,
990,24.6563,-107.402,6.0,15.74,2016-06-26,2016-07-04,9,2.05,0.67,
992,24.623,-106.494,0.21,1.85,2016-06-03,2016-06-03,1,0.46,0.21,
994,24.6105,-107.477,1.93,6.48,2016-07-02,2016-07-05,4,0.53,0.48,
996,24.6063,-107.341,0.86,6.48,2016-07-03,2016-07-05,3,1.53,0.29,
998,24.6021,-107.36,0.21,1.85,2016-07-02,2016-07-02,1,0.46,0.21,
1000,24.573,-107.358,1.29,5.56,2016-09-12,2016-09-18,7,0.49,0.18,
1002,24.548,-107.424,0.21,1.85,2016-09-13,2016-09-13,1,0.46,0.21,
1004,24.5521,-105.1,3.86,11.11,2016-06-15,2016-06-23,9,0.78,0.43,
